"i","LR","pred_multi100"
205,3.5,0.40266797888592
205,4,0.3841587294705
205,4.5,0.353553172666876
205,5,0.312196948699122
205,5.5,0.262407078597196
205,6,0.20768933034289
205,6.5,0.152727252264805
205,7,0.102843474351672
205,7.5,0.062638483485858
205,8,0.0342860332206924
205,8.5,0.01688781855397
205,9,0.00754133866128983
205,9.5,0.0030815112255377
205,10,0.00116069927981456
206,0,0.660314230624373
206,0.5,0.675102094211692
206,1,0.68188806070433
206,1.5,0.680754177791441
206,2,0.671685234486843
206,2.5,0.654581133099137
206,3,0.629352650868697
206,3.5,0.596081529226915
206,4,0.555190430046435
206,4.5,0.507524590412467
206,5,0.454248029975891
206,5.5,0.396570666439642
206,6,0.335530705968966
206,6.5,0.272187644171426
206,7,0.208409823102842
206,7.5,0.147830493421055
206,8,0.0956238806804043
206,8.5,0.0560553747368935
206,9,0.0298775997263825
206,9.5,0.0145943835081643
206,10,0.00659958178015497
207,0,0.401240867902332
207,0.5,0.324292352343094
207,1,0.261173082172766
207,1.5,0.211384834551793
207,2,0.173258236023481
207,2.5,0.144733064133646
207,3,0.123847069883577
207,3.5,0.108965420839148
207,4,0.0988436494164198
207,4.5,0.0926095995331113
207,5,0.0897203332141856
207,5.5,0.0899236330394159
207,6,0.0932372482408815
207,6.5,0.0999504129148866
207,7,0.110647352181304
207,7.5,0.126247411804573
207,8,0.148047005251641
207,8.5,0.177730791259293
207,9,0.217292058984102
207,9.5,0.26877373645743
207,10,0.333740160092521
208,0,0.538725796961318
208,0.5,0.541629814719177
208,1,0.546289180008039
208,1.5,0.552694566243141
208,2,0.560830711000447
208,2.5,0.570674175405186
208,3,0.582190590980121
208,3.5,0.595331497907303
208,4,0.610030930188365
208,4.5,0.626201965631373
208,5,0.643733527146181
208,5.5,0.662487787548976
208,6,0.682298579577395
208,6.5,0.70297122908233
208,7,0.724284194154634
208,7.5,0.745992791089776
208,8,0.767835113219265
208,8.5,0.789540009058291
208,9,0.810836708714742
208,9.5,0.831465416455978
208,10,0.851187977487077
209,0,0.835133721420371
209,0.5,0.818643716888674
209,1,0.797020360518473
209,1.5,0.769843868577867
209,2,0.736937390608233
209,2.5,0.69853040570423
209,3,0.655326130780101
209,3.5,0.608379024184834
209,4,0.558788670992846
209,4.5,0.50735518124553
209,5,0.454345632300284
209,5.5,0.399390928546402
209,6,0.341563899745373
209,6.5,0.279991724176175
209,7,0.215415574215517
209,7.5,0.152028668191813
209,8,0.0969627401681206
209,8.5,0.0559360684961085
209,9,0.0295178474142932
209,9.5,0.0143927997684163
209,10,0.00653857717470817
210,0,0.283205895520973
210,0.5,0.23040908102004
210,1,0.189014759283657
210,1.5,0.157350965481072
210,2,0.133638146456252
210,2.5,0.116276992341262
210,3,0.103972206005106
210,3.5,0.0957561962921855
210,4,0.090967024030238
210,4.5,0.0892152805703767
210,5,0.0903581732129309
210,5.5,0.0944888789228635
210,6,0.101943559759987
210,6.5,0.113324513810595
210,7,0.12953287207769
210,7.5,0.151795194803365
210,8,0.181653195802159
210,8.5,0.220866186598166
210,9,0.271162329618803
210,9.5,0.333790495666669
210,10,0.408893023707102
211,0,0.722585778807707
211,0.5,0.701782384396417
211,1,0.683738474789589
211,1.5,0.668832198934222
211,2,0.657343736936105
211,2.5,0.649467816226941
211,3,0.645326818035175
211,3.5,0.644981372096702
211,4,0.648436419109918
211,4.5,0.655641731212997
211,5,0.666486808175311
211,5.5,0.680790986023313
211,6,0.698290587802167
211,6.5,0.718626022170324
211,7,0.741332756836858
211,7.5,0.765840733505653
211,8,0.791486568300039
211,8.5,0.817541327754866
211,9,0.843253626815507
211,9.5,0.867903731782428
211,10,0.890860466645836
212,0,0.203208492785481
212,0.5,0.161442019743438
212,1,0.132595112490368
212,1.5,0.113462186756414
212,2,0.101673553634801
212,2.5,0.095705353058781
212,3,0.0947761273735293
212,3.5,0.0987639294903266
212,4,0.108191677187152
212,4.5,0.124286735578448
212,5,0.149086241174367
212,5.5,0.185494537458869
212,6,0.237073270666406
212,6.5,0.307193066665847
212,7,0.397238457169694
212,7.5,0.504304584746022
212,8,0.62016152246075
212,8.5,0.73311728928542
212,9,0.831359995528846
212,9.5,0.90582790407569
212,10,0.953677543035338
213,0,0.983334984414938
213,0.5,0.974604162257231
213,1,0.963044799943692
213,1.5,0.948655005035629
213,2,0.931854889749622
213,2.5,0.913508594743604
213,3,0.894838984821276
213,3.5,0.877258864023649
213,4,0.862172428178793
213,4.5,0.850799779507517
213,5,0.844053228221359
213,5.5,0.842466825278869
213,6,0.846165144323217
213,6.5,0.854857148015848
213,7,0.867851207709488
213,7.5,0.884100091888419
213,8,0.902291652723581
213,8.5,0.920994883043569
213,9,0.93884977166787
213,9.5,0.954760994731757
213,10,0.968038557844699
214,0,0.846346484972823
214,0.5,0.838256889686144
214,1,0.831547403632814
214,1.5,0.826378488027881
214,2,0.822872539293085
214,2.5,0.821111856278275
214,3,0.821137527395175
214,3.5,0.822948954781356
214,4,0.826503860834839
214,4.5,0.831718779433553
214,5,0.838470190709187
214,5.5,0.846596585218581
214,6,0.855901812387207
214,6.5,0.866160054162024
214,7,0.877122651418085
214,7.5,0.888526797213628
214,8,0.900105819843488
214,8.5,0.911600458004519
214,9,0.922770249009449
214,9.5,0.933403983057363
214,10,0.943328179672796
215,0,0.0724227572568207
215,0.5,0.0636249827735415
215,1,0.0566134558264744
215,1.5,0.0510460777255021
215,2,0.0466569829711875
215,2.5,0.0432418361514961
215,3,0.0406458144580106
215,3.5,0.0387541834452846
215,4,0.0374851883510093
215,4.5,0.0367849495722496
215,5,0.0366240908369749
215,5.5,0.0369959008068612
215,6,0.0379159132284852
215,6.5,0.0394228788033221
215,7,0.0415811905496985
215,7.5,0.0444849115976873
215,8,0.0482636354190494
215,8.5,0.0530904712705783
215,9,0.0591924650556108
215,9.5,0.0668636842125721
215,10,0.0764809167492675
216,0,0.702745602662794
216,0.5,0.597717901275535
216,1,0.501192549411104
216,1.5,0.420546501930498
216,2,0.358659734581634
216,2.5,0.315374015902713
216,3,0.289247885128401
216,3.5,0.27886438060003
216,4,0.283545033392797
216,4.5,0.303603818492039
216,5,0.340235137050621
216,5.5,0.394991010834644
216,6,0.468704610376951
216,6.5,0.559850676395523
216,7,0.662852704684704
216,7.5,0.767388718916416
216,8,0.860007238153216
216,8.5,0.928911115066723
216,9,0.970308186858923
216,9.5,0.989994549878204
216,10,0.997261408358832
