"hash","LR","pred_multi100"
"1fd7bf523afe46a8bf9be68b2f834e89",9,0.435255
"1fd7bf523afe46a8bf9be68b2f834e89",9.5,0.455699
"1fd7bf523afe46a8bf9be68b2f834e89",10,0.478098
"fa04f82b092a77994edb4b7e9e9c7df3",0,0.466708
"fa04f82b092a77994edb4b7e9e9c7df3",0.5,0.4567
"fa04f82b092a77994edb4b7e9e9c7df3",1,0.450303
"fa04f82b092a77994edb4b7e9e9c7df3",1.5,0.447497
"fa04f82b092a77994edb4b7e9e9c7df3",2,0.44827
"fa04f82b092a77994edb4b7e9e9c7df3",2.5,0.452627
"fa04f82b092a77994edb4b7e9e9c7df3",3,0.460582
"fa04f82b092a77994edb4b7e9e9c7df3",3.5,0.472157
"fa04f82b092a77994edb4b7e9e9c7df3",4,0.48737
"fa04f82b092a77994edb4b7e9e9c7df3",4.5,0.506213
"fa04f82b092a77994edb4b7e9e9c7df3",5,0.528635
"fa04f82b092a77994edb4b7e9e9c7df3",5.5,0.55451
"fa04f82b092a77994edb4b7e9e9c7df3",6,0.583612
"fa04f82b092a77994edb4b7e9e9c7df3",6.5,0.615584
"fa04f82b092a77994edb4b7e9e9c7df3",7,0.649919
"fa04f82b092a77994edb4b7e9e9c7df3",7.5,0.685951
"fa04f82b092a77994edb4b7e9e9c7df3",8,0.722868
"fa04f82b092a77994edb4b7e9e9c7df3",8.5,0.759751
"fa04f82b092a77994edb4b7e9e9c7df3",9,0.795633
"fa04f82b092a77994edb4b7e9e9c7df3",9.5,0.829583
"fa04f82b092a77994edb4b7e9e9c7df3",10,0.860792
"f49d3798381f3986465826ecd34f17b1",0,0.493466
"f49d3798381f3986465826ecd34f17b1",0.5,0.449241
"f49d3798381f3986465826ecd34f17b1",1,0.408118
"f49d3798381f3986465826ecd34f17b1",1.5,0.370439
"f49d3798381f3986465826ecd34f17b1",2,0.336376
"f49d3798381f3986465826ecd34f17b1",2.5,0.305952
"f49d3798381f3986465826ecd34f17b1",3,0.279074
"f49d3798381f3986465826ecd34f17b1",3.5,0.25557
"f49d3798381f3986465826ecd34f17b1",4,0.235213
"f49d3798381f3986465826ecd34f17b1",4.5,0.217751
"f49d3798381f3986465826ecd34f17b1",5,0.202927
"f49d3798381f3986465826ecd34f17b1",5.5,0.190495
"f49d3798381f3986465826ecd34f17b1",6,0.180229
"f49d3798381f3986465826ecd34f17b1",6.5,0.171928
"f49d3798381f3986465826ecd34f17b1",7,0.165424
"f49d3798381f3986465826ecd34f17b1",7.5,0.160581
"f49d3798381f3986465826ecd34f17b1",8,0.157294
"f49d3798381f3986465826ecd34f17b1",8.5,0.155492
"f49d3798381f3986465826ecd34f17b1",9,0.155135
"f49d3798381f3986465826ecd34f17b1",9.5,0.156215
"f49d3798381f3986465826ecd34f17b1",10,0.158755
"eeef2d3ee5a5f698ecf863b0d523f3b4",0,0.34727
"eeef2d3ee5a5f698ecf863b0d523f3b4",0.5,0.278502
"eeef2d3ee5a5f698ecf863b0d523f3b4",1,0.226085
"eeef2d3ee5a5f698ecf863b0d523f3b4",1.5,0.188648
"eeef2d3ee5a5f698ecf863b0d523f3b4",2,0.163908
"eeef2d3ee5a5f698ecf863b0d523f3b4",2.5,0.1497
"eeef2d3ee5a5f698ecf863b0d523f3b4",3,0.144545
"eeef2d3ee5a5f698ecf863b0d523f3b4",3.5,0.147866
"eeef2d3ee5a5f698ecf863b0d523f3b4",4,0.160037
"eeef2d3ee5a5f698ecf863b0d523f3b4",4.5,0.182353
"eeef2d3ee5a5f698ecf863b0d523f3b4",5,0.216865
"eeef2d3ee5a5f698ecf863b0d523f3b4",5.5,0.265904
"eeef2d3ee5a5f698ecf863b0d523f3b4",6,0.331139
"eeef2d3ee5a5f698ecf863b0d523f3b4",6.5,0.412396
"eeef2d3ee5a5f698ecf863b0d523f3b4",7,0.506965
"eeef2d3ee5a5f698ecf863b0d523f3b4",7.5,0.609788
"eeef2d3ee5a5f698ecf863b0d523f3b4",8,0.713677
"eeef2d3ee5a5f698ecf863b0d523f3b4",8.5,0.809581
"eeef2d3ee5a5f698ecf863b0d523f3b4",9,0.888584
"eeef2d3ee5a5f698ecf863b0d523f3b4",9.5,0.944377
"eeef2d3ee5a5f698ecf863b0d523f3b4",10,0.976501
"256d59473c34b02c3e6c046bb812c0bd",0,0.527461
"256d59473c34b02c3e6c046bb812c0bd",0.5,0.503178
"256d59473c34b02c3e6c046bb812c0bd",1,0.483427
"256d59473c34b02c3e6c046bb812c0bd",1.5,0.468281
"256d59473c34b02c3e6c046bb812c0bd",2,0.457751
"256d59473c34b02c3e6c046bb812c0bd",2.5,0.451828
"256d59473c34b02c3e6c046bb812c0bd",3,0.450496
"256d59473c34b02c3e6c046bb812c0bd",3.5,0.45375
"256d59473c34b02c3e6c046bb812c0bd",4,0.461602
"256d59473c34b02c3e6c046bb812c0bd",4.5,0.474065
"256d59473c34b02c3e6c046bb812c0bd",5,0.491145
"256d59473c34b02c3e6c046bb812c0bd",5.5,0.512809
"256d59473c34b02c3e6c046bb812c0bd",6,0.538948
"256d59473c34b02c3e6c046bb812c0bd",6.5,0.56934
"256d59473c34b02c3e6c046bb812c0bd",7,0.603599
"256d59473c34b02c3e6c046bb812c0bd",7.5,0.641137
"256d59473c34b02c3e6c046bb812c0bd",8,0.681133
"256d59473c34b02c3e6c046bb812c0bd",8.5,0.722525
"256d59473c34b02c3e6c046bb812c0bd",9,0.764043
"256d59473c34b02c3e6c046bb812c0bd",9.5,0.804293
"256d59473c34b02c3e6c046bb812c0bd",10,0.841886
"405816d453d22ed54e3a641d83be47da",0,0.473
"405816d453d22ed54e3a641d83be47da",0.5,0.512161
"405816d453d22ed54e3a641d83be47da",1,0.541412
"405816d453d22ed54e3a641d83be47da",1.5,0.5604
"405816d453d22ed54e3a641d83be47da",2,0.569038
"405816d453d22ed54e3a641d83be47da",2.5,0.567326
"405816d453d22ed54e3a641d83be47da",3,0.555262
"405816d453d22ed54e3a641d83be47da",3.5,0.532859
"405816d453d22ed54e3a641d83be47da",4,0.500271
"405816d453d22ed54e3a641d83be47da",4.5,0.457985
"405816d453d22ed54e3a641d83be47da",5,0.407032
"405816d453d22ed54e3a641d83be47da",5.5,0.349116
"405816d453d22ed54e3a641d83be47da",6,0.286633
"405816d453d22ed54e3a641d83be47da",6.5,0.222706
"405816d453d22ed54e3a641d83be47da",7,0.161354
"405816d453d22ed54e3a641d83be47da",7.5,0.10729
"405816d453d22ed54e3a641d83be47da",8,0.064579
"405816d453d22ed54e3a641d83be47da",8.5,0.034846
"405816d453d22ed54e3a641d83be47da",9,0.016801
"405816d453d22ed54e3a641d83be47da",9.5,0.007288
"405816d453d22ed54e3a641d83be47da",10,0.002886
"02ec28912a3d70e55c7b7328bbeceda4",0,0.027187
"02ec28912a3d70e55c7b7328bbeceda4",0.5,0.055618
"02ec28912a3d70e55c7b7328bbeceda4",1,0.099782
"02ec28912a3d70e55c7b7328bbeceda4",1.5,0.158183
"02ec28912a3d70e55c7b7328bbeceda4",2,0.226434
"02ec28912a3d70e55c7b7328bbeceda4",2.5,0.299411
"02ec28912a3d70e55c7b7328bbeceda4",3,0.371707
"02ec28912a3d70e55c7b7328bbeceda4",3.5,0.437935
"02ec28912a3d70e55c7b7328bbeceda4",4,0.493735
"02ec28912a3d70e55c7b7328bbeceda4",4.5,0.536515
"02ec28912a3d70e55c7b7328bbeceda4",5,0.565285
"02ec28912a3d70e55c7b7328bbeceda4",5.5,0.579974
"02ec28912a3d70e55c7b7328bbeceda4",6,0.580744
"02ec28912a3d70e55c7b7328bbeceda4",6.5,0.567607
"02ec28912a3d70e55c7b7328bbeceda4",7,0.540405
"02ec28912a3d70e55c7b7328bbeceda4",7.5,0.499155
"02ec28912a3d70e55c7b7328bbeceda4",8,0.444705
"02ec28912a3d70e55c7b7328bbeceda4",8.5,0.379449
"02ec28912a3d70e55c7b7328bbeceda4",9,0.307569
"02ec28912a3d70e55c7b7328bbeceda4",9.5,0.234395
"02ec28912a3d70e55c7b7328bbeceda4",10,0.165363
"30a6f6d0aa88679e879c11187a8966ac",0,0.586164
"30a6f6d0aa88679e879c11187a8966ac",0.5,0.491981
"30a6f6d0aa88679e879c11187a8966ac",1,0.410362
"30a6f6d0aa88679e879c11187a8966ac",1.5,0.344851
"30a6f6d0aa88679e879c11187a8966ac",2,0.295756
"30a6f6d0aa88679e879c11187a8966ac",2.5,0.261674
"30a6f6d0aa88679e879c11187a8966ac",3,0.240786
"30a6f6d0aa88679e879c11187a8966ac",3.5,0.231641
"30a6f6d0aa88679e879c11187a8966ac",4,0.233525
"30a6f6d0aa88679e879c11187a8966ac",4.5,0.246589
"30a6f6d0aa88679e879c11187a8966ac",5,0.271824
"30a6f6d0aa88679e879c11187a8966ac",5.5,0.310867
"30a6f6d0aa88679e879c11187a8966ac",6,0.365507
"30a6f6d0aa88679e879c11187a8966ac",6.5,0.436729
"30a6f6d0aa88679e879c11187a8966ac",7,0.523274
"30a6f6d0aa88679e879c11187a8966ac",7.5,0.620221
"30a6f6d0aa88679e879c11187a8966ac",8,0.718783
"30a6f6d0aa88679e879c11187a8966ac",8.5,0.808464
"30a6f6d0aa88679e879c11187a8966ac",9,0.880986
"30a6f6d0aa88679e879c11187a8966ac",9.5,0.933111
"30a6f6d0aa88679e879c11187a8966ac",10,0.966414
"09a4daa4de42df59da7065a016efec93",0,0.714788
"09a4daa4de42df59da7065a016efec93",0.5,0.69528
"09a4daa4de42df59da7065a016efec93",1,0.678539
"09a4daa4de42df59da7065a016efec93",1.5,0.664889
"09a4daa4de42df59da7065a016efec93",2,0.654566
"09a4daa4de42df59da7065a016efec93",2.5,0.647733
"09a4daa4de42df59da7065a016efec93",3,0.644489
"09a4daa4de42df59da7065a016efec93",3.5,0.644878
"09a4daa4de42df59da7065a016efec93",4,0.648896
"09a4daa4de42df59da7065a016efec93",4.5,0.656486
"09a4daa4de42df59da7065a016efec93",5,0.667536
"09a4daa4de42df59da7065a016efec93",5.5,0.681871
"09a4daa4de42df59da7065a016efec93",6,0.699234
"09a4daa4de42df59da7065a016efec93",6.5,0.719283
"09a4daa4de42df59da7065a016efec93",7,0.74158
"09a4daa4de42df59da7065a016efec93",7.5,0.765588
"09a4daa4de42df59da7065a016efec93",8,0.790688
"09a4daa4de42df59da7065a016efec93",8.5,0.816197
"09a4daa4de42df59da7065a016efec93",9,0.841413
"09a4daa4de42df59da7065a016efec93",9.5,0.865659
"09a4daa4de42df59da7065a016efec93",10,0.888332
"8ba37f691cb03f9c50198ff1fa490cbc",0,0.758938
"8ba37f691cb03f9c50198ff1fa490cbc",0.5,0.741757
"8ba37f691cb03f9c50198ff1fa490cbc",1,0.72693
"8ba37f691cb03f9c50198ff1fa490cbc",1.5,0.714795
"8ba37f691cb03f9c50198ff1fa490cbc",2,0.70561
"8ba37f691cb03f9c50198ff1fa490cbc",2.5,0.699559
"8ba37f691cb03f9c50198ff1fa490cbc",3,0.696757
"8ba37f691cb03f9c50198ff1fa490cbc",3.5,0.697255
"8ba37f691cb03f9c50198ff1fa490cbc",4,0.701045
"8ba37f691cb03f9c50198ff1fa490cbc",4.5,0.708056
"8ba37f691cb03f9c50198ff1fa490cbc",5,0.718153
"8ba37f691cb03f9c50198ff1fa490cbc",5.5,0.731131
"8ba37f691cb03f9c50198ff1fa490cbc",6,0.746707
"8ba37f691cb03f9c50198ff1fa490cbc",6.5,0.764519
"8ba37f691cb03f9c50198ff1fa490cbc",7,0.784125
"8ba37f691cb03f9c50198ff1fa490cbc",7.5,0.805012
"8ba37f691cb03f9c50198ff1fa490cbc",8,0.826612
"8ba37f691cb03f9c50198ff1fa490cbc",8.5,0.848328
"8ba37f691cb03f9c50198ff1fa490cbc",9,0.869573
"8ba37f691cb03f9c50198ff1fa490cbc",9.5,0.889806
"8ba37f691cb03f9c50198ff1fa490cbc",10,0.908568
"8e6b7c5ecf2372fce1b1718d63354ceb",0,0.969787
"8e6b7c5ecf2372fce1b1718d63354ceb",0.5,0.95356
"8e6b7c5ecf2372fce1b1718d63354ceb",1,0.932032
"8e6b7c5ecf2372fce1b1718d63354ceb",1.5,0.905274
"8e6b7c5ecf2372fce1b1718d63354ceb",2,0.874069
"8e6b7c5ecf2372fce1b1718d63354ceb",2.5,0.839814
"8e6b7c5ecf2372fce1b1718d63354ceb",3,0.804275
"8e6b7c5ecf2372fce1b1718d63354ceb",3.5,0.76934
"8e6b7c5ecf2372fce1b1718d63354ceb",4,0.736795
"8e6b7c5ecf2372fce1b1718d63354ceb",4.5,0.708189
"8e6b7c5ecf2372fce1b1718d63354ceb",5,0.68476
"8e6b7c5ecf2372fce1b1718d63354ceb",5.5,0.667416
"8e6b7c5ecf2372fce1b1718d63354ceb",6,0.656759
"8e6b7c5ecf2372fce1b1718d63354ceb",6.5,0.653129
"8e6b7c5ecf2372fce1b1718d63354ceb",7,0.656635
"8e6b7c5ecf2372fce1b1718d63354ceb",7.5,0.667172
"8e6b7c5ecf2372fce1b1718d63354ceb",8,0.684404
"8e6b7c5ecf2372fce1b1718d63354ceb",8.5,0.707733
"8e6b7c5ecf2372fce1b1718d63354ceb",9,0.736258
"8e6b7c5ecf2372fce1b1718d63354ceb",9.5,0.768747
"8e6b7c5ecf2372fce1b1718d63354ceb",10,0.803656
"c3d5d225d13f1dee5d28b269b2a3e610",0,0.146258
"c3d5d225d13f1dee5d28b269b2a3e610",0.5,0.112082
"c3d5d225d13f1dee5d28b269b2a3e610",1,0.087931
"c3d5d225d13f1dee5d28b269b2a3e610",1.5,0.070998
"c3d5d225d13f1dee5d28b269b2a3e610",2,0.059218
"c3d5d225d13f1dee5d28b269b2a3e610",2.5,0.051148
"c3d5d225d13f1dee5d28b269b2a3e610",3,0.045822
"c3d5d225d13f1dee5d28b269b2a3e610",3.5,0.042623
"c3d5d225d13f1dee5d28b269b2a3e610",4,0.041189
"c3d5d225d13f1dee5d28b269b2a3e610",4.5,0.041362
"c3d5d225d13f1dee5d28b269b2a3e610",5,0.043162
"c3d5d225d13f1dee5d28b269b2a3e610",5.5,0.046787
"c3d5d225d13f1dee5d28b269b2a3e610",6,0.052648
"c3d5d225d13f1dee5d28b269b2a3e610",6.5,0.061431
"c3d5d225d13f1dee5d28b269b2a3e610",7,0.074194
"c3d5d225d13f1dee5d28b269b2a3e610",7.5,0.092502
"c3d5d225d13f1dee5d28b269b2a3e610",8,0.118576
"c3d5d225d13f1dee5d28b269b2a3e610",8.5,0.155387
"c3d5d225d13f1dee5d28b269b2a3e610",9,0.206522
"c3d5d225d13f1dee5d28b269b2a3e610",9.5,0.275535
"c3d5d225d13f1dee5d28b269b2a3e610",10,0.364468
"86d80008f392e9bf1a57af4d4126c538",0,0.009229
"86d80008f392e9bf1a57af4d4126c538",0.5,0.0131
"86d80008f392e9bf1a57af4d4126c538",1,0.018025
"86d80008f392e9bf1a57af4d4126c538",1.5,0.024041
"86d80008f392e9bf1a57af4d4126c538",2,0.031083
"86d80008f392e9bf1a57af4d4126c538",2.5,0.038965
"86d80008f392e9bf1a57af4d4126c538",3,0.04738
"86d80008f392e9bf1a57af4d4126c538",3.5,0.055909
"86d80008f392e9bf1a57af4d4126c538",4,0.064065
"86d80008f392e9bf1a57af4d4126c538",4.5,0.071336
"86d80008f392e9bf1a57af4d4126c538",5,0.077237
"86d80008f392e9bf1a57af4d4126c538",5.5,0.081362
"86d80008f392e9bf1a57af4d4126c538",6,0.083421
"86d80008f392e9bf1a57af4d4126c538",6.5,0.083266
"86d80008f392e9bf1a57af4d4126c538",7,0.08091
"86d80008f392e9bf1a57af4d4126c538",7.5,0.076519
"86d80008f392e9bf1a57af4d4126c538",8,0.070402
"86d80008f392e9bf1a57af4d4126c538",8.5,0.062978
"86d80008f392e9bf1a57af4d4126c538",9,0.05474
"86d80008f392e9bf1a57af4d4126c538",9.5,0.046199
"86d80008f392e9bf1a57af4d4126c538",10,0.037836
"16989be5fac814f2ac4685a2e898f926",0,0.426832
"16989be5fac814f2ac4685a2e898f926",0.5,0.466436
"16989be5fac814f2ac4685a2e898f926",1,0.505042
"16989be5fac814f2ac4685a2e898f926",1.5,0.542352
"16989be5fac814f2ac4685a2e898f926",2,0.578148
"16989be5fac814f2ac4685a2e898f926",2.5,0.612273
"16989be5fac814f2ac4685a2e898f926",3,0.64462
"16989be5fac814f2ac4685a2e898f926",3.5,0.675115
"16989be5fac814f2ac4685a2e898f926",4,0.70371
"16989be5fac814f2ac4685a2e898f926",4.5,0.730385
"16989be5fac814f2ac4685a2e898f926",5,0.755138
"16989be5fac814f2ac4685a2e898f926",5.5,0.77799
"16989be5fac814f2ac4685a2e898f926",6,0.798982
"16989be5fac814f2ac4685a2e898f926",6.5,0.818171
"16989be5fac814f2ac4685a2e898f926",7,0.835632
"16989be5fac814f2ac4685a2e898f926",7.5,0.851453
"16989be5fac814f2ac4685a2e898f926",8,0.865732
"16989be5fac814f2ac4685a2e898f926",8.5,0.878576
"16989be5fac814f2ac4685a2e898f926",9,0.890092
"16989be5fac814f2ac4685a2e898f926",9.5,0.90039
"16989be5fac814f2ac4685a2e898f926",10,0.90958
"8e03dfd5f98fe1ce5837a0659174478d",0,0.224509
"8e03dfd5f98fe1ce5837a0659174478d",0.5,0.251936
"8e03dfd5f98fe1ce5837a0659174478d",1,0.278072
"8e03dfd5f98fe1ce5837a0659174478d",1.5,0.302221
"8e03dfd5f98fe1ce5837a0659174478d",2,0.323795
"8e03dfd5f98fe1ce5837a0659174478d",2.5,0.342323
"8e03dfd5f98fe1ce5837a0659174478d",3,0.35745
"8e03dfd5f98fe1ce5837a0659174478d",3.5,0.368922
"8e03dfd5f98fe1ce5837a0659174478d",4,0.376569
"8e03dfd5f98fe1ce5837a0659174478d",4.5,0.380287
"8e03dfd5f98fe1ce5837a0659174478d",5,0.380032
"8e03dfd5f98fe1ce5837a0659174478d",5.5,0.375804
"8e03dfd5f98fe1ce5837a0659174478d",6,0.367659
"8e03dfd5f98fe1ce5837a0659174478d",6.5,0.355706
"8e03dfd5f98fe1ce5837a0659174478d",7,0.340126
"8e03dfd5f98fe1ce5837a0659174478d",7.5,0.321184
"8e03dfd5f98fe1ce5837a0659174478d",8,0.299251
"8e03dfd5f98fe1ce5837a0659174478d",8.5,0.274811
"8e03dfd5f98fe1ce5837a0659174478d",9,0.248468
"8e03dfd5f98fe1ce5837a0659174478d",9.5,0.22093
"8e03dfd5f98fe1ce5837a0659174478d",10,0.192982
"4ea416696b8274c8ca1c6af6b2c45bd1",0,0.162515
"4ea416696b8274c8ca1c6af6b2c45bd1",0.5,0.204272
"4ea416696b8274c8ca1c6af6b2c45bd1",1,0.247207
"4ea416696b8274c8ca1c6af6b2c45bd1",1.5,0.288911
"4ea416696b8274c8ca1c6af6b2c45bd1",2,0.327191
"4ea416696b8274c8ca1c6af6b2c45bd1",2.5,0.360291
"4ea416696b8274c8ca1c6af6b2c45bd1",3,0.386963
"4ea416696b8274c8ca1c6af6b2c45bd1",3.5,0.406413
"4ea416696b8274c8ca1c6af6b2c45bd1",4,0.418192
"4ea416696b8274c8ca1c6af6b2c45bd1",4.5,0.422082
"4ea416696b8274c8ca1c6af6b2c45bd1",5,0.418022
"4ea416696b8274c8ca1c6af6b2c45bd1",5.5,0.406076
"4ea416696b8274c8ca1c6af6b2c45bd1",6,0.386466
"4ea416696b8274c8ca1c6af6b2c45bd1",6.5,0.359647
"4ea416696b8274c8ca1c6af6b2c45bd1",7,0.326422
"4ea416696b8274c8ca1c6af6b2c45bd1",7.5,0.288049
"4ea416696b8274c8ca1c6af6b2c45bd1",8,0.246294
"4ea416696b8274c8ca1c6af6b2c45bd1",8.5,0.203359
"4ea416696b8274c8ca1c6af6b2c45bd1",9,0.161653
"4ea416696b8274c8ca1c6af6b2c45bd1",9.5,0.123429
"4ea416696b8274c8ca1c6af6b2c45bd1",10,0.090404
"f1a61c274d5c9c058410aef11e92a4c9",0,0.464283
"f1a61c274d5c9c058410aef11e92a4c9",0.5,0.469462
"f1a61c274d5c9c058410aef11e92a4c9",1,0.47369
"f1a61c274d5c9c058410aef11e92a4c9",1.5,0.476965
"f1a61c274d5c9c058410aef11e92a4c9",2,0.479283
"f1a61c274d5c9c058410aef11e92a4c9",2.5,0.480645
"f1a61c274d5c9c058410aef11e92a4c9",3,0.481049
"f1a61c274d5c9c058410aef11e92a4c9",3.5,0.480495
"f1a61c274d5c9c058410aef11e92a4c9",4,0.478984
"f1a61c274d5c9c058410aef11e92a4c9",4.5,0.476516
"f1a61c274d5c9c058410aef11e92a4c9",5,0.473092
"f1a61c274d5c9c058410aef11e92a4c9",5.5,0.468715
"f1a61c274d5c9c058410aef11e92a4c9",6,0.463388
"f1a61c274d5c9c058410aef11e92a4c9",6.5,0.457117
"f1a61c274d5c9c058410aef11e92a4c9",7,0.449909
"f1a61c274d5c9c058410aef11e92a4c9",7.5,0.441775
"f1a61c274d5c9c058410aef11e92a4c9",8,0.432728
"f1a61c274d5c9c058410aef11e92a4c9",8.5,0.422789
"f1a61c274d5c9c058410aef11e92a4c9",9,0.411979
"f1a61c274d5c9c058410aef11e92a4c9",9.5,0.40033
"f1a61c274d5c9c058410aef11e92a4c9",10,0.387879
"107dbe79f6b760c87d5e6b75a77a95cb",0,0.323632
"107dbe79f6b760c87d5e6b75a77a95cb",0.5,0.314249
"107dbe79f6b760c87d5e6b75a77a95cb",1,0.307003
"107dbe79f6b760c87d5e6b75a77a95cb",1.5,0.301823
"107dbe79f6b760c87d5e6b75a77a95cb",2,0.298653
"107dbe79f6b760c87d5e6b75a77a95cb",2.5,0.297459
"107dbe79f6b760c87d5e6b75a77a95cb",3,0.298227
"107dbe79f6b760c87d5e6b75a77a95cb",3.5,0.300966
"107dbe79f6b760c87d5e6b75a77a95cb",4,0.305706
"107dbe79f6b760c87d5e6b75a77a95cb",4.5,0.312497
"107dbe79f6b760c87d5e6b75a77a95cb",5,0.321409
"107dbe79f6b760c87d5e6b75a77a95cb",5.5,0.332526
"107dbe79f6b760c87d5e6b75a77a95cb",6,0.345945
"107dbe79f6b760c87d5e6b75a77a95cb",6.5,0.361766
"107dbe79f6b760c87d5e6b75a77a95cb",7,0.380086
"107dbe79f6b760c87d5e6b75a77a95cb",7.5,0.40099
"107dbe79f6b760c87d5e6b75a77a95cb",8,0.424532
"107dbe79f6b760c87d5e6b75a77a95cb",8.5,0.450723
"107dbe79f6b760c87d5e6b75a77a95cb",9,0.479512
"107dbe79f6b760c87d5e6b75a77a95cb",9.5,0.510766
"107dbe79f6b760c87d5e6b75a77a95cb",10,0.544251
"66c8da676b47580940c2e1583707b2ff",0,0.191245
"66c8da676b47580940c2e1583707b2ff",0.5,0.212159
"66c8da676b47580940c2e1583707b2ff",1,0.233368
"66c8da676b47580940c2e1583707b2ff",1.5,0.254606
"66c8da676b47580940c2e1583707b2ff",2,0.27561
"66c8da676b47580940c2e1583707b2ff",2.5,0.296127
"66c8da676b47580940c2e1583707b2ff",3,0.315927
"66c8da676b47580940c2e1583707b2ff",3.5,0.334797
"66c8da676b47580940c2e1583707b2ff",4,0.352557
"66c8da676b47580940c2e1583707b2ff",4.5,0.36905
"66c8da676b47580940c2e1583707b2ff",5,0.384147
"66c8da676b47580940c2e1583707b2ff",5.5,0.397745
"66c8da676b47580940c2e1583707b2ff",6,0.409763
"66c8da676b47580940c2e1583707b2ff",6.5,0.420139
"66c8da676b47580940c2e1583707b2ff",7,0.428826
"66c8da676b47580940c2e1583707b2ff",7.5,0.435791
"66c8da676b47580940c2e1583707b2ff",8,0.441013
"66c8da676b47580940c2e1583707b2ff",8.5,0.444476
"66c8da676b47580940c2e1583707b2ff",9,0.446172
"66c8da676b47580940c2e1583707b2ff",9.5,0.446096
"66c8da676b47580940c2e1583707b2ff",10,0.444248
"2ea5e2af535193cd5ee01d634291af6b",0,0.425014
"2ea5e2af535193cd5ee01d634291af6b",0.5,0.428079
"2ea5e2af535193cd5ee01d634291af6b",1,0.43189
"2ea5e2af535193cd5ee01d634291af6b",1.5,0.436452
"2ea5e2af535193cd5ee01d634291af6b",2,0.441769
"2ea5e2af535193cd5ee01d634291af6b",2.5,0.447846
"2ea5e2af535193cd5ee01d634291af6b",3,0.454687
"2ea5e2af535193cd5ee01d634291af6b",3.5,0.462296
"2ea5e2af535193cd5ee01d634291af6b",4,0.470674
"2ea5e2af535193cd5ee01d634291af6b",4.5,0.479821
"2ea5e2af535193cd5ee01d634291af6b",5,0.489737
"2ea5e2af535193cd5ee01d634291af6b",5.5,0.500414
"2ea5e2af535193cd5ee01d634291af6b",6,0.511846
"2ea5e2af535193cd5ee01d634291af6b",6.5,0.524018
"2ea5e2af535193cd5ee01d634291af6b",7,0.536913
"2ea5e2af535193cd5ee01d634291af6b",7.5,0.550505
"2ea5e2af535193cd5ee01d634291af6b",8,0.564766
"2ea5e2af535193cd5ee01d634291af6b",8.5,0.579657
"2ea5e2af535193cd5ee01d634291af6b",9,0.595134
"2ea5e2af535193cd5ee01d634291af6b",9.5,0.611143
"2ea5e2af535193cd5ee01d634291af6b",10,0.627625
"df2fadb416f9b62e708aded091f8e5de",0,0.399811
"df2fadb416f9b62e708aded091f8e5de",0.5,0.389993
"df2fadb416f9b62e708aded091f8e5de",1,0.381417
"df2fadb416f9b62e708aded091f8e5de",1.5,0.374059
"df2fadb416f9b62e708aded091f8e5de",2,0.367897
"df2fadb416f9b62e708aded091f8e5de",2.5,0.362909
"df2fadb416f9b62e708aded091f8e5de",3,0.359077
"df2fadb416f9b62e708aded091f8e5de",3.5,0.356385
"df2fadb416f9b62e708aded091f8e5de",4,0.354823
"df2fadb416f9b62e708aded091f8e5de",4.5,0.354384
"df2fadb416f9b62e708aded091f8e5de",5,0.355066
"df2fadb416f9b62e708aded091f8e5de",5.5,0.356873
"df2fadb416f9b62e708aded091f8e5de",6,0.359811
"df2fadb416f9b62e708aded091f8e5de",6.5,0.363893
"df2fadb416f9b62e708aded091f8e5de",7,0.369134
"df2fadb416f9b62e708aded091f8e5de",7.5,0.375554
"df2fadb416f9b62e708aded091f8e5de",8,0.383173
"df2fadb416f9b62e708aded091f8e5de",8.5,0.392017
"df2fadb416f9b62e708aded091f8e5de",9,0.402108
"df2fadb416f9b62e708aded091f8e5de",9.5,0.413468
"df2fadb416f9b62e708aded091f8e5de",10,0.426116
"2044ce9f171b6d12ebe53998d1faf994",0,0.342034
"2044ce9f171b6d12ebe53998d1faf994",0.5,0.341028
"2044ce9f171b6d12ebe53998d1faf994",1,0.34091
"2044ce9f171b6d12ebe53998d1faf994",1.5,0.341678
"2044ce9f171b6d12ebe53998d1faf994",2,0.343336
"2044ce9f171b6d12ebe53998d1faf994",2.5,0.345891
"2044ce9f171b6d12ebe53998d1faf994",3,0.34935
"2044ce9f171b6d12ebe53998d1faf994",3.5,0.353727
"2044ce9f171b6d12ebe53998d1faf994",4,0.359036
"2044ce9f171b6d12ebe53998d1faf994",4.5,0.365294
"2044ce9f171b6d12ebe53998d1faf994",5,0.372519
"2044ce9f171b6d12ebe53998d1faf994",5.5,0.38073
"2044ce9f171b6d12ebe53998d1faf994",6,0.389949
"2044ce9f171b6d12ebe53998d1faf994",6.5,0.400192
"2044ce9f171b6d12ebe53998d1faf994",7,0.411477
"2044ce9f171b6d12ebe53998d1faf994",7.5,0.423819
"2044ce9f171b6d12ebe53998d1faf994",8,0.437226
"2044ce9f171b6d12ebe53998d1faf994",8.5,0.451701
"2044ce9f171b6d12ebe53998d1faf994",9,0.46724
"2044ce9f171b6d12ebe53998d1faf994",9.5,0.483826
"2044ce9f171b6d12ebe53998d1faf994",10,0.501434
"f07a4576924650fd9a66f728a9453690",0,0.655254
"f07a4576924650fd9a66f728a9453690",0.5,0.618817
"f07a4576924650fd9a66f728a9453690",1,0.585715
